,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
231,Pelham Parkway,40.85741349808865,-73.85475564017999,Pasta Pasta,40.85478806485715,-73.85492881053774,Italian Restaurant
232,Pelham Parkway,40.85741349808865,-73.85475564017999,SUBWAY,40.85447023103968,-73.85484845781009,Sandwich Place
233,Pelham Parkway,40.85741349808865,-73.85475564017999,Los Viajeros,40.85922591550114,-73.85005305317975,Food Truck
234,Pelham Parkway,40.85741349808865,-73.85475564017999,Williamsbridge Gourmet Deli,40.85695845016198,-73.85630141364052,Deli / Bodega
235,Pelham Parkway,40.85741349808865,-73.85475564017999,Milano Italian Delicatessen,40.85657378113683,-73.85582475342396,Deli / Bodega
236,Pelham Parkway,40.85741349808865,-73.85475564017999,MTA Subway - Pelham Parkway (5),40.8587404743788,-73.85560769910067,Metro Station
237,Pelham Parkway,40.85741349808865,-73.85475564017999,MTA Bus - Bx12/Bx12+SBS+ @ Pelham Parkway North/South & Williamsbridge Road,40.85741545445239,-73.8564920425415,Bus Station
238,Pelham Parkway,40.85741349808865,-73.85475564017999,Rudy Macina Peace Memorial Plaza,40.85803216472994,-73.85636329650879,Plaza
239,Pelham Parkway,40.85741349808865,-73.85475564017999,Ana's Bakery & Cafe,40.85612342,-73.8558448,Bakery
240,Pelham Parkway,40.85741349808865,-73.85475564017999,Great Wall Chinese Restaurant,40.85526714280669,-73.85518729036599,Chinese Restaurant
241,Pelham Parkway,40.85741349808865,-73.85475564017999,Dr. Slamowits - Opthamology,40.857346904533124,-73.85060438707785,Eye Doctor
242,City Island,40.84724670491813,-73.78648845267413,City Island Diner,40.847237825113424,-73.78624488983156,Diner
243,City Island,40.84724670491813,-73.78648845267413,Artie's Steak and Seafood,40.849542144998146,-73.78731730033616,Italian Restaurant
244,City Island,40.84724670491813,-73.78648845267413,Crab Shanty,40.84880668044417,-73.78721145699679,Seafood Restaurant
245,City Island,40.84724670491813,-73.78648845267413,Lickety Split Ice Cream,40.84676548172612,-73.7864031834924,Ice Cream Shop
246,City Island,40.84724670491813,-73.78648845267413,Bistro SK,40.84638676701103,-73.78626182722242,French Restaurant
247,City Island,40.84724670491813,-73.78648845267413,Black Whale,40.846397849807644,-73.78643822317905,American Restaurant
248,City Island,40.84724670491813,-73.78648845267413,Amadiz Cigars,40.85136377651722,-73.78848053398241,Smoke Shop
249,City Island,40.84724670491813,-73.78648845267413,Seafood City,40.85096727524957,-73.7897782218804,Seafood Restaurant
250,City Island,40.84724670491813,-73.78648845267413,City Island Nautical Museum,40.847624203536704,-73.78450645059519,History Museum
251,City Island,40.84724670491813,-73.78648845267413,Starving Artist Cafe & Gallery,40.84542005194321,-73.78580638915213,Music Venue
252,City Island,40.84724670491813,-73.78648845267413,Chase Bank,40.8441147,-73.7855402,Bank
253,City Island,40.84724670491813,-73.78648845267413,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,Pizza Place
254,City Island,40.84724670491813,-73.78648845267413,The Snug,40.84719881133644,-73.78646581041706,Bar
255,City Island,40.84724670491813,-73.78648845267413,City Island Liquors,40.848607045046684,-73.78727134124009,Liquor Store
256,City Island,40.84724670491813,-73.78648845267413,Kaleidoscope Gallery,40.846466277355056,-73.78622576870174,Jewelry Store
257,City Island,40.84724670491813,-73.78648845267413,Dan's Parent's House,40.845095,-73.785788,Thrift / Vintage Store
258,City Island,40.84724670491813,-73.78648845267413,Robots & Rayguns,40.845016,-73.785885,Thrift / Vintage Store
259,City Island,40.84724670491813,-73.78648845267413,Ambrosia Park,40.8441821465368,-73.78531806941565,Park
260,City Island,40.84724670491813,-73.78648845267413,Fenton Marine,40.848641,-73.78247,Harbor / Marina
261,City Island,40.84724670491813,-73.78648845267413,Rays Cafe Resturant,40.84389507361973,-73.78532230854034,Spanish Restaurant
262,City Island,40.84724670491813,-73.78648845267413,Island Carpet Cleaning & Restoration of City Island Inc,40.843440559111585,-73.78527402877808,Home Service
263,City Island,40.84724670491813,-73.78648845267413,Boatmax,40.843446954938514,-73.78383012304349,Harbor / Marina
264,City Island,40.84724670491813,-73.78648845267413,Stuyvesant Yacht Club,40.843405404239135,-73.78918438009727,Harbor / Marina
265,Bedford Park,40.870185164975325,-73.8855121841913,E. Mosholu Parkway South and Bainbridge Ave,40.87224819764808,-73.88228625969055,Park
266,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,Deli / Bodega
267,Bedford Park,40.870185164975325,-73.8855121841913,Jolly Tinker,40.86745127461597,-73.88353583600046,Bar
268,Bedford Park,40.870185164975325,-73.8855121841913,National Restaurant & Coffee,40.87300715055455,-73.88908200028848,Diner
269,Bedford Park,40.870185164975325,-73.8855121841913,Webster Cafe,40.86728998621904,-73.8836194832744,Diner
270,Bedford Park,40.870185164975325,-73.8855121841913,My Place Family Pizza,40.86926155772971,-73.88947570131111,Pizza Place
271,Bedford Park,40.870185164975325,-73.8855121841913,Madden's Pub,40.87298848588746,-73.88869859193673,Pub
272,Bedford Park,40.870185164975325,-73.8855121841913,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,Mexican Restaurant
273,Bedford Park,40.870185164975325,-73.8855121841913,OK Mr. Pancho,40.86712,-73.88353101,Mexican Restaurant
274,Bedford Park,40.870185164975325,-73.8855121841913,Jerome's Pizza,40.87310727496674,-73.88904984641387,Pizza Place
275,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.86707918290112,-73.88381382835837,Sandwich Place
276,Bedford Park,40.870185164975325,-73.8855121841913,Bedford Cafe Restaurant,40.87341387211989,-73.88919548256142,Diner
277,Bedford Park,40.870185164975325,-73.8855121841913,Pioneer Cherry Valley Marketplace,40.866898214837654,-73.88382629206778,Supermarket
278,Bedford Park,40.870185164975325,-73.8855121841913,CTown Supermarkets,40.873934575808164,-73.8840049558067,Supermarket
279,Bedford Park,40.870185164975325,-73.8855121841913,Choi Yuan - Chinese Restaurant,40.873077802879685,-73.88908621196552,Chinese Restaurant
280,Bedford Park,40.870185164975325,-73.8855121841913,Family Dollar,40.86706540574046,-73.88405259376377,Discount Store
281,Bedford Park,40.870185164975325,-73.8855121841913,Dunkin' Donuts,40.873236,-73.88584634606862,Donut Shop
282,Bedford Park,40.870185164975325,-73.8855121841913,Hung Hing Chinese Restaurant,40.871181206606806,-73.88675855253665,Chinese Restaurant
283,Bedford Park,40.870185164975325,-73.8855121841913,SUBWAY,40.872585858388554,-73.8896375901331,Sandwich Place
284,Bedford Park,40.870185164975325,-73.8855121841913,Metro North - Botanical Garden Train Station,40.867468425056806,-73.88145364946986,Train Station
285,Bedford Park,40.870185164975325,-73.8855121841913,Rite Aid,40.8694755,-73.8893671,Pharmacy
286,Bedford Park,40.870185164975325,-73.8855121841913,Leroy Pharmacy,40.86884151287311,-73.8837734649393,Pharmacy
287,Bedford Park,40.870185164975325,-73.8855121841913,La Rola Resturant,40.86621609620156,-73.88613344698695,Spanish Restaurant
288,Bedford Park,40.870185164975325,-73.8855121841913,Rose Flower Chinese,40.86767611484716,-73.88410650549298,Chinese Restaurant
289,Bedford Park,40.870185164975325,-73.8855121841913,Garden Market,40.867564622826805,-73.8839112748923,Deli / Bodega
290,Bedford Park,40.870185164975325,-73.8855121841913,Mi Favorita,40.86862002224549,-73.88222309628317,Deli / Bodega
291,Bedford Park,40.870185164975325,-73.8855121841913,Mary's Cleaners,40.868588906256214,-73.88216567498607,Dry Cleaner
292,Bedford Park,40.870185164975325,-73.8855121841913,New Xing Wang Chinese Restaurant,40.86887509532327,-73.8893546904054,Chinese Restaurant
293,Bedford Park,40.870185164975325,-73.8855121841913,King's Fried Chicken & Pizzeria,40.869590737727584,-73.88972217291402,Fried Chicken Joint
294,Bedford Park,40.870185164975325,-73.8855121841913,"MTA MaBSTOA Bus at Webster Ave & Bedford Park Blvd: (Bx26, Bx41 & +Select [SBS])",40.867219547789105,-73.88368244225019,Bus Station
295,Bedford Park,40.870185164975325,-73.8855121841913,The Bronx Mini Deli,40.8695555611185,-73.88975662436378,Deli / Bodega
296,Bedford Park,40.870185164975325,-73.8855121841913,Elegant Laundromat,40.872221422618445,-73.88966235299495,Laundromat
297,Bedford Park,40.870185164975325,-73.8855121841913,Lena Restaurant,40.86983998935334,-73.89046709970651,Mexican Restaurant
298,Bedford Park,40.870185164975325,-73.8855121841913,CFSC The Check Cashing Place,40.8677009136724,-73.88929727120104,Check Cashing Service
299,Bedford Park,40.870185164975325,-73.8855121841913,Whitecastle,40.86636438733783,-73.886282739298,Burger Joint
300,Bedford Park,40.870185164975325,-73.8855121841913,Kennedy Fried Chicken & Pizza,40.87028420837393,-73.89106003308734,Fried Chicken Joint
301,Bedford Park,40.870185164975325,-73.8855121841913,Mei Mei Restaurant,40.869841,-73.891253,Food
302,Bedford Park,40.870185164975325,-73.8855121841913,MTA New York City Bus & Bee Line - Bx10/Bx26/Bx28/Routes 4/20/20X/21LTD @ Bedford Park Blvd & Jerome Avenue,40.873431830270626,-73.88940811157227,Bus Station
303,Bedford Park,40.870185164975325,-73.8855121841913,Burgers On Wheels,40.86621821300036,-73.88279730832807,Food Truck
304,University Heights,40.85572707719664,-73.9104159619131,Accra Resturant,40.85387109221504,-73.90842103412992,African Restaurant
305,University Heights,40.85572707719664,-73.9104159619131,Wingstop,40.8540931012956,-73.90789897469828,Wings Joint
306,University Heights,40.85572707719664,-73.9104159619131,Liberato,40.85374410338502,-73.90796581959464,Latin American Restaurant
307,University Heights,40.85572707719664,-73.9104159619131,Dunkin Donuts,40.853816523257144,-73.90872387848046,Donut Shop
308,University Heights,40.85572707719664,-73.9104159619131,Payless ShoeSource,40.8538333,-73.9066287,Shoe Store
309,University Heights,40.85572707719664,-73.9104159619131,Subway,40.85388737046262,-73.90728484194736,Sandwich Place
310,University Heights,40.85572707719664,-73.9104159619131,Chase Bank,40.854087,-73.907631,Bank
311,University Heights,40.85572707719664,-73.9104159619131,Hall of Fame for Great Americans,40.858679144464936,-73.91449458730676,History Museum
312,University Heights,40.85572707719664,-73.9104159619131,Bravo Supermarkets,40.85393565221245,-73.91414402326542,Grocery Store
313,University Heights,40.85572707719664,-73.9104159619131,Food Dynasty,40.8537718778922,-73.90926718711853,Supermarket
314,University Heights,40.85572707719664,-73.9104159619131,Domino's Pizza,40.8545414547471,-73.90703652800767,Pizza Place
315,University Heights,40.85572707719664,-73.9104159619131,Au Bon Pain,40.858061919548035,-73.91203969692151,Bakery
316,University Heights,40.85572707719664,-73.9104159619131,Papa John's Pizza,40.85242931692707,-73.90897612147847,Pizza Place
317,University Heights,40.85572707719664,-73.9104159619131,McDonald's,40.85433587445503,-73.907281011343,Fast Food Restaurant
318,University Heights,40.85572707719664,-73.9104159619131,Foot Locker,40.853495,-73.907049,Shoe Store
319,University Heights,40.85572707719664,-73.9104159619131,NO.1 Chinese Restaurant,40.85562919771903,-73.91399171283997,Chinese Restaurant
320,University Heights,40.85572707719664,-73.9104159619131,1925 Laundromat,40.85384005772013,-73.91299848365682,Laundromat
321,University Heights,40.85572707719664,-73.9104159619131,KFC,40.85376578342685,-73.90733899003396,Fast Food Restaurant
322,University Heights,40.85572707719664,-73.9104159619131,Diego's Pizza,40.852625631939084,-73.9085885359017,Pizza Place
323,University Heights,40.85572707719664,-73.9104159619131,Valencia Bakery,40.852499464991645,-73.90829062323233,Bakery
324,University Heights,40.85572707719664,-73.9104159619131,Number One Chinese Restaurant,40.851798,-73.909502,Chinese Restaurant
325,University Heights,40.85572707719664,-73.9104159619131,Paradise Deli,40.854175,-73.915421,Food
326,University Heights,40.85572707719664,-73.9104159619131,Renovation Unisex Beauty Salon,40.854272512345744,-73.91549015883658,Cosmetics Shop
327,University Heights,40.85572707719664,-73.9104159619131,Cuchara Restuarant And Lounge,40.854449,-73.915804,Spanish Restaurant
328,Morris Heights,40.84789792606271,-73.91967159119565,Yoly Restaurant,40.8460420585989,-73.91971559956264,Spanish Restaurant
329,Morris Heights,40.84789792606271,-73.91967159119565,My Pizza,40.849670435102155,-73.91681699790597,Pizza Place
330,Morris Heights,40.84789792606271,-73.91967159119565,CTown Supermarkets,40.84921753311762,-73.91694343560889,Grocery Store
331,Morris Heights,40.84789792606271,-73.91967159119565,Rite Aid,40.845969,-73.918525,Pharmacy
332,Morris Heights,40.84789792606271,-73.91967159119565,Chase Bank,40.850381,-73.916217,Bank
333,Morris Heights,40.84789792606271,-73.91967159119565,Chimi Spot,40.84433034490955,-73.92322333453816,Food Truck
334,Morris Heights,40.84789792606271,-73.91967159119565,Los Chavales Mini Market,40.84712485746154,-73.92051934148155,Deli / Bodega
335,Morris Heights,40.84789792606271,-73.91967159119565,El Valle Restaurant Bar,40.84641528306658,-73.91725842509227,Spanish Restaurant
336,Morris Heights,40.84789792606271,-73.91967159119565,Mamajuana,40.84493820832462,-73.92094991614259,Latin American Restaurant
337,Morris Heights,40.84789792606271,-73.91967159119565,West Bronx Recreation Center,40.84452850173792,-73.9186075784698,Recreation Center
338,Morris Heights,40.84789792606271,-73.91967159119565,"MTA MaBSTOA Bus at University Avenue / E. Grant Highway (Cross Bx Expwy): (Bx3, Bx11, Bx13, Bx35, Bx36)",40.84427926256072,-73.92275257836698,Bus Station
339,Fordham,40.86099679638654,-73.89642655981623,Fresh Frutii,40.86172173610795,-73.89868241533442,Juice Bar
340,Fordham,40.86099679638654,-73.89642655981623,188 Bakery Cuchifritos,40.861601957429656,-73.89831076218098,Latin American Restaurant
341,Fordham,40.86099679638654,-73.89642655981623,Corky's,40.8633837630958,-73.89651501651548,Diner
342,Fordham,40.86099679638654,-73.89642655981623,Paradise Theater,40.86049894842506,-73.89846324920653,Music Venue
343,Fordham,40.86099679638654,-73.89642655981623,Pollo Campero,40.86096,-73.897599,Fried Chicken Joint
344,Fordham,40.86099679638654,-73.89642655981623,Blink Fitness Fordham,40.85939854209763,-73.89844296398725,Gym
345,Fordham,40.86099679638654,-73.89642655981623,Blink Fitness,40.859481537820926,-73.89851990466835,Gym / Fitness Center
346,Fordham,40.86099679638654,-73.89642655981623,Fordham Restaurant,40.86273352895031,-73.89677774336448,Diner
347,Fordham,40.86099679638654,-73.89642655981623,Primavera Cafe,40.86200374119285,-73.89153741654775,Café
348,Fordham,40.86099679638654,-73.89642655981623,Best Italian Pizza,40.86247494823356,-73.89689810209401,Pizza Place
349,Fordham,40.86099679638654,-73.89642655981623,North End Wine and Liquor Store,40.86113092660031,-73.89202352931063,Liquor Store
350,Fordham,40.86099679638654,-73.89642655981623,Pizza,40.861323826126785,-73.89146770539735,Pizza Place
351,Fordham,40.86099679638654,-73.89642655981623,Lucille Roberts,40.86204870635622,-73.89998100240518,Gym
352,Fordham,40.86099679638654,-73.89642655981623,Morton Williams Supermarkets,40.863211682045566,-73.90086711750804,Supermarket
353,Fordham,40.86099679638654,-73.89642655981623,Gap Outlet,40.86207189310108,-73.89501775851146,Clothing Store
354,Fordham,40.86099679638654,-73.89642655981623,GameStop,40.86180167608591,-73.89228274839579,Video Game Store
355,Fordham,40.86099679638654,-73.89642655981623,Finish Line,40.861846053187726,-73.89519766734338,Shoe Store
356,Fordham,40.86099679638654,-73.89642655981623,AT&T,40.86244660917463,-73.90047367716232,Mobile Phone Shop
357,Fordham,40.86099679638654,-73.89642655981623,SKECHERS Factory Outlet,40.86218944268527,-73.89415526772524,Shoe Store
358,Fordham,40.86099679638654,-73.89642655981623,Fordham Shopping District,40.86305643342819,-73.89413765091211,Miscellaneous Shop
359,Fordham,40.86099679638654,-73.89642655981623,Kasike Mofongo House,40.8599293695359,-73.89317656303486,Spanish Restaurant
360,Fordham,40.86099679638654,-73.89642655981623,Panda Express,40.86300094671129,-73.9008939678601,Chinese Restaurant
361,Fordham,40.86099679638654,-73.89642655981623,East Fordham Road,40.86114473768955,-73.89052603849369,Plaza
362,Fordham,40.86099679638654,-73.89642655981623,Foot Locker,40.862099,-73.8962513,Shoe Store
363,Fordham,40.86099679638654,-73.89642655981623,Papaye Restaurant,40.85740693073101,-73.89973827631786,African Restaurant
364,Fordham,40.86099679638654,-73.89642655981623,Fordham Plaza,40.8614401969361,-73.8909101486206,Plaza
365,Fordham,40.86099679638654,-73.89642655981623,Modell's Sporting Goods,40.862191,-73.895204,Sporting Goods Shop
366,Fordham,40.86099679638654,-73.89642655981623,GNC,40.86210393578914,-73.89377591849501,Supplement Shop
367,Fordham,40.86099679638654,-73.89642655981623,The Vitamin Shoppe,40.8625396,-73.8944199,Supplement Shop
368,Fordham,40.86099679638654,-73.89642655981623,Little China City,40.86181086375809,-73.89204620822946,Chinese Restaurant
369,Fordham,40.86099679638654,-73.89642655981623,T-Mobile,40.8627931836321,-73.90045452255436,Mobile Phone Shop
370,Fordham,40.86099679638654,-73.89642655981623,Dunkin' Donuts,40.86272067702812,-73.90079618792434,Donut Shop
